Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1390.0,1390.0,1390.0,1390.0,1390.0,2025-08-19,0,0,0,0,0,0
,1413.0,1413.0,1413.0,1413.0,1413.0,2025-08-20,0,0,0,0,0,0
,1425.0,1425.0,1425.0,1425.0,1425.0,2025-08-21,0,0,0,0,0,0
,1420.0,1420.0,1420.0,1420.0,1420.0,2025-08-22,0,0,0,0,0,0
,1414.699951171875,1414.699951171875,1414.699951171875,1414.699951171875,1414.699951171875,2025-08-25,0,0,0,0,0,0
,1408.0,1408.0,1408.0,1408.0,1408.0,2025-08-26,0,0,0,0,0,0
,1384.9000244140625,1384.9000244140625,1384.9000244140625,1384.9000244140625,1384.9000244140625,2025-08-27,0,0,0,0,0,0
,1389.9000244140625,1389.9000244140625,1389.9000244140625,1389.9000244140625,1389.9000244140625,2025-08-28,0,0,0,0,0,0
,1381.0999755859375,1381.0999755859375,1381.0999755859375,1381.0999755859375,1381.0999755859375,2025-08-29,0,0,0,0,0,0
,1356.0,1356.0,1356.0,1356.0,1356.0,2025-09-01,0,0,0,0,0,0
,1354.800048828125,1354.800048828125,1354.800048828125,1354.800048828125,1354.800048828125,2025-09-02,0,0,0,0,0,0
,1369.699951171875,1369.699951171875,1369.699951171875,1369.699951171875,1369.699951171875,2025-09-03,0,0,0,0,0,0
,1371.800048828125,1371.800048828125,1371.800048828125,1371.800048828125,1371.800048828125,2025-09-04,0,0,0,0,0,0
,1363.0,1363.0,1363.0,1363.0,1363.0,2025-09-05,0,0,0,0,0,0
,1380.0,1380.0,1380.0,1380.0,1380.0,2025-09-08,0,0,0,0,0,0
,1376.5999755859375,1376.5999755859375,1376.5999755859375,1376.5999755859375,1376.5999755859375,2025-09-09,0,0,0,0,0,0
,1383.9000244140625,1383.9000244140625,1383.9000244140625,1383.9000244140625,1383.9000244140625,2025-09-10,0,0,0,0,0,0
,1376.0,1376.0,1376.0,1376.0,1376.0,2025-09-11,0,0,0,0,0,0
,1383.300048828125,1383.300048828125,1383.300048828125,1383.300048828125,1383.300048828125,2025-09-12,0,0,0,0,0,0
